loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,date,loan_status,zip_code,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collection_recovery_fee,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,total_bal_il,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
7000.0, 36 months,11.49,230.8,B,10+ years,OWN,50000.0,Source Verified,2016-07-01,Fully Paid,443xx,5.57,0.0,685.0,689.0,1.0,3.0,1.0,1833.0,30.5,4.0,0.0,0.0,0.0,Individual,0.0,0.0,4551.0,1.0,1.0,0.0,1.0,2718.0,1.0,1.0,1826.0,43.0,6000.0,1.0,2.0,2.0,2.0,1517.0,0.0,0.0,55.0,6.0,6.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,100.0,1.0,0.0,10500.0,4551.0,6000.0,4500.0
24125.0, 36 months,17.09,861.21,D,1 year,RENT,67000.0,Verified,2017-11-01,Fully Paid,201xx,10.3,0.0,660.0,664.0,1.0,6.0,1.0,8828.0,30.0,30.0,0.0,0.0,0.0,Individual,0.0,0.0,17068.0,0.0,1.0,0.0,1.0,8240.0,1.0,2.0,5486.0,30.0,29700.0,1.0,1.0,2.0,3.0,2844.0,0.0,0.0,200.0,9.0,9.0,5.0,0.0,3.0,5.0,8.0,11.0,10.0,5.0,15.0,4.0,6.0,0.0,0.0,1.0,80.0,1.0,0.0,39200.0,17068.0,13500.0,9500.0
12000.0, 36 months,20.0,445.97,D,10+ years,MORTGAGE,145000.0,Not Verified,2017-11-01,Fully Paid,394xx,23.16,0.0,725.0,729.0,1.0,15.0,0.0,29159.0,72.9,53.0,0.0,0.0,0.0,Individual,0.0,0.0,332832.0,2.0,5.0,3.0,9.0,78324.0,0.0,1.0,15642.0,78.0,40000.0,0.0,14.0,1.0,10.0,23774.0,0.0,0.0,252.0,14.0,3.0,5.0,0.0,3.0,4.0,3.0,6.0,34.0,7.0,14.0,4.0,15.0,0.0,0.0,3.0,100.0,0.0,0.0,395100.0,107483.0,30000.0,97804.0
15000.0, 36 months,9.16,478.12,B,4 years,RENT,75000.0,Not Verified,2016-02-01,Fully Paid,333xx,18.38,0.0,815.0,819.0,0.0,10.0,0.0,1827.0,11.3,23.0,0.0,0.0,0.0,Individual,0.0,0.0,23864.0,0.0,7.0,1.0,2.0,22037.0,0.0,0.0,1827.0,37.0,43100.0,0.0,1.0,0.0,2.0,2386.0,0.0,0.0,165.0,60.0,7.0,0.0,0.0,1.0,1.0,3.0,4.0,18.0,3.0,5.0,1.0,10.0,0.0,0.0,1.0,100.0,0.0,0.0,92011.0,23864.0,43100.0,48911.0
5000.0, 36 months,15.05,173.45,C,4 years,MORTGAGE,91000.0,Source Verified,2017-05-01,Fully Paid,454xx,8.8,0.0,675.0,679.0,2.0,9.0,0.0,65.0,0.6,30.0,0.0,0.0,0.0,Individual,0.0,0.0,83763.0,2.0,1.0,1.0,1.0,15730.0,3.0,5.0,65.0,51.0,10400.0,0.0,0.0,4.0,7.0,10470.0,0.0,0.0,211.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,13.0,2.0,7.0,26.0,1.0,9.0,0.0,0.0,4.0,85.2,0.0,0.0,102879.0,15795.0,8000.0,20479.0
12000.0, 60 months,10.49,257.87,B,< 1 year,OWN,400000.0,Source Verified,2016-07-01,Fully Paid,945xx,9.77,1.0,680.0,684.0,0.0,14.0,0.0,167445.0,72.0,35.0,0.0,0.0,0.0,Individual,0.0,0.0,1009405.0,0.0,4.0,1.0,1.0,64492.0,0.0,1.0,16565.0,59.0,196200.0,0.0,0.0,2.0,3.0,72100.0,0.0,0.0,170.0,24.0,12.0,4.0,0.0,5.0,9.0,5.0,8.0,17.0,9.0,14.0,9.0,14.0,0.0,0.0,1.0,97.1,0.0,0.0,1096875.0,231937.0,33000.0,106675.0
15000.0, 60 months,23.88,430.48,E,1 year,RENT,30000.0,Verified,2018-02-01,Fully Paid,846xx,14.52,0.0,675.0,679.0,1.0,5.0,0.0,1449.0,29.0,11.0,0.0,0.0,0.0,Individual,0.0,216.0,9853.0,1.0,1.0,1.0,2.0,8404.0,0.0,1.0,1226.0,73.0,5000.0,1.0,4.0,1.0,3.0,1971.0,0.0,0.0,87.0,24.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,4.0,8.0,2.0,5.0,0.0,0.0,1.0,100.0,0.0,0.0,13598.0,9853.0,4000.0,8598.0
32400.0, 60 months,15.05,771.65,C,2 years,RENT,85000.0,Source Verified,2017-09-01,Charged Off,137xx,14.81,4.0,685.0,689.0,0.0,19.0,0.0,19982.0,43.4,22.0,0.0,0.0,0.0,Individual,0.0,0.0,36130.0,0.0,5.0,0.0,0.0,16148.0,0.0,0.0,4947.0,49.0,46000.0,0.0,0.0,1.0,0.0,2007.0,0.0,0.0,166.0,31.0,31.0,0.0,5.0,8.0,11.0,8.0,9.0,6.0,14.0,16.0,11.0,19.0,0.0,1.0,0.0,59.1,0.0,0.0,74469.0,36130.0,41000.0,28469.0
20000.0, 36 months,14.49,688.33,C,< 1 year,MORTGAGE,67000.0,Verified,2016-08-01,Charged Off,473xx,28.57,0.0,660.0,664.0,0.0,13.0,0.0,23065.0,96.0,24.0,2063.75,371.475,0.0,Individual,0.0,0.0,145631.0,1.0,4.0,1.0,1.0,36954.0,2.0,6.0,6138.0,96.0,24150.0,0.0,1.0,3.0,8.0,11202.0,0.0,0.0,237.0,9.0,6.0,3.0,0.0,4.0,8.0,6.0,8.0,8.0,8.0,13.0,7.0,13.0,0.0,0.0,4.0,71.0,0.0,0.0,164213.0,60019.0,22000.0,50963.0
7200.0, 36 months,11.99,239.11,B,10+ years,RENT,65000.0,Verified,2017-11-01,Fully Paid,330xx,13.14,0.0,670.0,674.0,0.0,16.0,0.0,20663.0,45.5,35.0,0.0,0.0,0.0,Individual,0.0,1400.0,305717.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2802.0,42.0,45400.0,1.0,7.0,1.0,5.0,21837.0,0.0,0.0,272.0,8.0,8.0,1.0,0.0,4.0,8.0,6.0,8.0,7.0,14.0,26.0,10.0,16.0,0.0,0.0,2.0,85.7,0.0,0.0,349107.0,24862.0,15800.0,0.0
5000.0, 36 months,16.99,178.24,D,10+ years,RENT,103000.0,Verified,2017-04-01,Fully Paid,206xx,12.75,0.0,670.0,674.0,3.0,15.0,0.0,13461.0,48.0,18.0,0.0,0.0,0.0,Individual,0.0,0.0,38085.0,6.0,1.0,0.0,1.0,24624.0,8.0,14.0,4847.0,48.0,27900.0,0.0,0.0,3.0,15.0,2720.0,0.0,0.0,166.0,5.0,5.0,0.0,0.0,6.0,13.0,6.0,6.0,2.0,13.0,16.0,11.0,14.0,0.0,0.0,8.0,100.0,0.0,0.0,59136.0,38085.0,12000.0,31236.0
4000.0, 36 months,7.21,123.9,A,2 years,MORTGAGE,100000.0,Not Verified,2017-07-01,Fully Paid,928xx,16.16,1.0,705.0,709.0,0.0,12.0,0.0,14687.0,45.1,18.0,0.0,0.0,0.0,Individual,0.0,0.0,322166.0,0.0,1.0,0.0,1.0,22065.0,0.0,3.0,1762.0,49.0,32600.0,1.0,3.0,0.0,4.0,26847.0,0.0,0.0,543.0,14.0,14.0,1.0,0.0,1.0,9.0,1.0,3.0,4.0,9.0,13.0,9.0,12.0,0.0,0.0,0.0,88.9,0.0,0.0,426616.0,36752.0,2000.0,43246.0
9500.0, 36 months,7.89,297.22,A,9 years,RENT,54000.0,Source Verified,2016-02-01,Fully Paid,923xx,24.36,0.0,780.0,784.0,0.0,9.0,0.0,8254.0,27.3,22.0,0.0,0.0,0.0,Individual,0.0,0.0,36815.0,1.0,2.0,1.0,2.0,28561.0,0.0,3.0,7344.0,53.0,30200.0,0.0,2.0,0.0,5.0,4091.0,0.0,0.0,135.0,16.0,5.0,0.0,0.0,1.0,2.0,4.0,10.0,5.0,7.0,17.0,2.0,9.0,0.0,0.0,1.0,100.0,0.0,0.0,69761.0,36815.0,23700.0,39561.0
16500.0, 60 months,22.39,459.38,E,1 year,MORTGAGE,57920.0,Source Verified,2016-07-01,Fully Paid,294xx,29.69,0.0,675.0,679.0,0.0,13.0,2.0,11727.0,71.9,19.0,0.0,0.0,0.0,Individual,0.0,0.0,169269.0,1.0,3.0,1.0,1.0,28712.0,2.0,4.0,2840.0,51.0,16300.0,3.0,3.0,1.0,7.0,13021.0,0.0,0.0,55.0,2.0,2.0,3.0,0.0,3.0,7.0,3.0,3.0,6.0,9.0,10.0,7.0,13.0,0.0,0.0,3.0,94.7,1.0,1.0,212157.0,40439.0,6300.0,63775.0
8500.0, 36 months,12.74,285.34,C,3 years,MORTGAGE,25000.0,Source Verified,2016-10-01,Fully Paid,346xx,7.25,0.0,680.0,684.0,1.0,7.0,0.0,6459.0,68.7,8.0,0.0,0.0,0.0,Individual,0.0,0.0,107180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3712.0,69.0,9400.0,0.0,0.0,3.0,3.0,21436.0,0.0,0.0,63.0,15.0,7.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,6.0,6.0,3.0,7.0,0.0,0.0,1.0,100.0,0.0,0.0,112498.0,6459.0,7000.0,0.0
3500.0, 36 months,12.98,117.9,B,10+ years,MORTGAGE,150000.0,Not Verified,2018-12-01,Fully Paid,206xx,12.7,0.0,705.0,709.0,0.0,6.0,1.0,5298.0,84.1,13.0,0.0,0.0,0.0,Individual,0.0,0.0,18647.0,0.0,3.0,0.0,1.0,13349.0,0.0,0.0,3115.0,31.0,6300.0,0.0,0.0,0.0,1.0,3108.0,0.0,0.0,186.0,31.0,20.0,1.0,0.0,2.0,2.0,3.0,4.0,6.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,100.0,1.0,0.0,75510.0,18647.0,6300.0,69210.0
7700.0, 36 months,26.77,313.41,E,7 years,MORTGAGE,50000.0,Verified,2018-03-01,Charged Off,207xx,19.47,0.0,710.0,714.0,0.0,10.0,0.0,6651.0,29.0,12.0,0.0,0.0,0.0,Individual,0.0,0.0,323804.0,3.0,2.0,2.0,2.0,34389.0,1.0,2.0,4658.0,71.0,22900.0,2.0,2.0,2.0,5.0,32380.0,0.0,0.0,86.0,2.0,2.0,2.0,0.0,3.0,4.0,5.0,5.0,2.0,7.0,8.0,4.0,10.0,0.0,0.0,3.0,100.0,0.0,0.0,344913.0,41040.0,18300.0,35013.0
15000.0, 36 months,5.32,451.73,A,6 years,MORTGAGE,59500.0,Source Verified,2016-04-01,Fully Paid,327xx,20.17,0.0,820.0,824.0,0.0,17.0,0.0,3920.0,6.8,31.0,0.0,0.0,0.0,Individual,0.0,0.0,121481.0,2.0,3.0,2.0,3.0,37050.0,0.0,0.0,2651.0,39.0,57700.0,1.0,4.0,2.0,3.0,7593.0,0.0,0.0,141.0,33.0,1.0,2.0,0.0,3.0,4.0,7.0,10.0,11.0,13.0,18.0,4.0,17.0,0.0,0.0,2.0,100.0,0.0,0.0,209371.0,40970.0,31500.0,47521.0
15000.0, 36 months,11.49,494.57,B,< 1 year,RENT,72000.0,Source Verified,2017-02-01,Fully Paid,944xx,16.07,0.0,680.0,684.0,1.0,4.0,1.0,15618.0,84.4,10.0,0.0,0.0,0.0,Individual,0.0,0.0,33983.0,1.0,1.0,0.0,0.0,18365.0,1.0,1.0,13460.0,67.0,18500.0,0.0,1.0,1.0,1.0,8496.0,0.0,0.0,184.0,5.0,5.0,0.0,0.0,3.0,3.0,3.0,6.0,4.0,3.0,6.0,3.0,4.0,0.0,0.0,1.0,90.0,0.0,0.0,50397.0,33983.0,18500.0,31897.0
10000.0, 36 months,13.06,337.23,C,10+ years,RENT,53000.0,Not Verified,2018-06-01,Fully Paid,908xx,11.73,0.0,675.0,679.0,0.0,7.0,0.0,4531.0,46.7,13.0,0.0,0.0,0.0,Individual,0.0,0.0,10380.0,0.0,1.0,0.0,0.0,5849.0,2.0,5.0,2037.0,42.0,9700.0,0.0,0.0,1.0,5.0,1483.0,0.0,0.0,236.0,7.0,7.0,0.0,3.0,1.0,3.0,3.0,6.0,3.0,6.0,10.0,3.0,7.0,0.0,0.0,2.0,76.9,0.0,0.0,24679.0,10380.0,5800.0,14979.0
10000.0, 36 months,8.39,315.17,B,5 years,OWN,60000.0,Not Verified,2016-03-01,Fully Paid,600xx,30.42,0.0,790.0,794.0,0.0,15.0,0.0,21676.0,29.0,37.0,0.0,0.0,0.0,Individual,0.0,0.0,294449.0,1.0,3.0,2.0,2.0,49623.0,3.0,3.0,7145.0,54.0,74700.0,0.0,0.0,2.0,5.0,21032.0,0.0,0.0,508.0,11.0,1.0,2.0,0.0,3.0,8.0,4.0,10.0,12.0,11.0,21.0,8.0,15.0,0.0,0.0,5.0,100.0,0.0,0.0,368561.0,71299.0,45800.0,57438.0
25000.0, 36 months,11.55,825.0,B,4 years,RENT,62000.0,Source Verified,2018-07-01,Fully Paid,775xx,20.75,0.0,715.0,719.0,0.0,12.0,0.0,10259.0,39.3,26.0,0.0,0.0,0.0,Individual,0.0,0.0,130898.0,1.0,3.0,0.0,1.0,120639.0,1.0,2.0,6856.0,37.0,26100.0,1.0,2.0,0.0,3.0,10908.0,0.0,0.0,147.0,2.0,2.0,0.0,1.0,4.0,5.0,5.0,7.0,12.0,9.0,13.0,5.0,12.0,0.0,0.0,1.0,96.0,0.0,0.0,160732.0,130898.0,23100.0,134632.0
9000.0, 36 months,14.99,311.95,C,10+ years,RENT,43000.0,Source Verified,2016-12-01,Charged Off,451xx,26.1,0.0,660.0,664.0,0.0,8.0,0.0,13701.0,90.7,15.0,0.0,0.0,0.0,Individual,0.0,0.0,44798.0,0.0,1.0,0.0,1.0,31097.0,0.0,0.0,3766.0,91.0,15100.0,3.0,5.0,0.0,1.0,5600.0,0.0,0.0,154.0,25.0,19.0,0.0,0.0,3.0,6.0,3.0,4.0,5.0,7.0,10.0,6.0,8.0,0.0,0.0,0.0,93.3,0.0,0.0,52890.0,44798.0,7900.0,37790.0
10000.0, 60 months,11.99,222.4,C,3 years,RENT,80000.0,Not Verified,2016-03-01,Charged Off,662xx,23.02,0.0,700.0,704.0,1.0,12.0,0.0,21845.0,75.3,20.0,0.0,0.0,0.0,Individual,0.0,0.0,43455.0,2.0,3.0,1.0,3.0,20628.0,1.0,4.0,8788.0,71.0,29000.0,1.0,0.0,1.0,7.0,3621.0,0.0,0.0,211.0,1.0,1.0,0.0,0.0,5.0,7.0,5.0,10.0,6.0,8.0,13.0,7.0,12.0,0.0,0.0,2.0,100.0,0.0,0.0,61015.0,43455.0,19000.0,30887.0
10000.0, 36 months,6.07,304.54,A,10+ years,OWN,125000.0,Verified,2018-04-01,Fully Paid,103xx,16.11,0.0,760.0,764.0,1.0,16.0,0.0,8705.0,13.8,45.0,0.0,0.0,0.0,Individual,0.0,0.0,216424.0,2.0,2.0,1.0,4.0,33278.0,1.0,3.0,2777.0,38.0,63200.0,2.0,0.0,1.0,7.0,15459.0,0.0,0.0,264.0,4.0,4.0,4.0,0.0,3.0,5.0,4.0,13.0,11.0,13.0,30.0,5.0,16.0,0.0,0.0,2.0,97.8,0.0,0.0,441800.0,41983.0,47100.0,48600.0
25000.0, 36 months,11.49,824.29,B,10+ years,MORTGAGE,67000.0,Verified,2017-01-01,Fully Paid,026xx,10.91,6.0,660.0,664.0,0.0,7.0,0.0,13547.0,55.3,18.0,0.0,0.0,0.0,Individual,0.0,0.0,196354.0,1.0,1.0,0.0,0.0,14010.0,1.0,1.0,10802.0,63.0,24500.0,0.0,0.0,0.0,1.0,28051.0,0.0,0.0,255.0,5.0,5.0,7.0,0.0,3.0,5.0,3.0,5.0,2.0,5.0,9.0,5.0,7.0,0.0,2.0,1.0,66.7,0.0,0.0,219305.0,27557.0,13000.0,19299.0
15000.0, 60 months,11.44,329.44,B,10+ years,MORTGAGE,72000.0,Not Verified,2016-12-01,Fully Paid,468xx,10.98,0.0,775.0,779.0,0.0,6.0,1.0,14215.0,46.5,13.0,0.0,0.0,0.0,Individual,0.0,0.0,155543.0,0.0,1.0,0.0,0.0,13152.0,0.0,1.0,7700.0,52.0,30600.0,0.0,0.0,0.0,1.0,31109.0,0.0,0.0,189.0,15.0,15.0,3.0,0.0,2.0,2.0,2.0,5.0,2.0,4.0,8.0,2.0,6.0,0.0,0.0,0.0,100.0,0.0,1.0,196599.0,27367.0,26100.0,21999.0
11200.0, 60 months,28.72,353.61,F,6 years,RENT,71000.0,Verified,2017-06-01,Fully Paid,300xx,22.69,0.0,710.0,714.0,3.0,15.0,0.0,6081.0,20.5,33.0,0.0,0.0,0.0,Individual,0.0,0.0,73156.0,3.0,10.0,5.0,10.0,67075.0,0.0,4.0,973.0,72.0,29700.0,3.0,4.0,4.0,14.0,4877.0,0.0,0.0,93.0,13.0,5.0,0.0,0.0,2.0,5.0,2.0,4.0,26.0,5.0,7.0,5.0,15.0,0.0,0.0,5.0,96.9,0.0,0.0,102292.0,73156.0,9000.0,72592.0
5000.0, 36 months,12.99,168.45,C,1 year,RENT,25000.0,Source Verified,2016-04-01,Charged Off,926xx,17.81,0.0,660.0,664.0,2.0,9.0,2.0,3880.0,39.6,24.0,0.0,0.0,0.0,Individual,0.0,544.0,3897.0,2.0,1.0,0.0,1.0,17.0,2.0,6.0,1398.0,35.0,9800.0,0.0,0.0,2.0,7.0,433.0,0.0,0.0,161.0,5.0,5.0,0.0,5.0,2.0,6.0,2.0,9.0,1.0,8.0,22.0,6.0,9.0,0.0,0.0,2.0,79.2,1.0,0.0,11084.0,3897.0,2500.0,1284.0
16000.0, 36 months,12.99,539.03,C,4 years,RENT,80000.0,Source Verified,2016-04-01,Charged Off,847xx,30.49,0.0,685.0,689.0,1.0,14.0,1.0,9927.0,56.1,26.0,0.0,0.0,0.0,Individual,0.0,0.0,43007.0,1.0,2.0,2.0,2.0,33080.0,1.0,3.0,2949.0,77.0,17700.0,0.0,2.0,1.0,5.0,3308.0,0.0,0.0,233.0,6.0,6.0,5.0,3.0,4.0,8.0,4.0,7.0,4.0,12.0,17.0,8.0,14.0,0.0,0.0,3.0,84.6,1.0,0.0,55642.0,43007.0,9100.0,37942.0
8700.0, 36 months,11.49,286.85,B,10+ years,MORTGAGE,50000.0,Verified,2017-04-01,Fully Paid,064xx,8.14,0.0,670.0,674.0,1.0,7.0,0.0,6281.0,62.2,15.0,0.0,0.0,0.0,Individual,0.0,0.0,127498.0,0.0,1.0,0.0,1.0,3080.0,1.0,2.0,3085.0,64.0,10100.0,0.0,0.0,1.0,3.0,18214.0,0.0,0.0,237.0,11.0,11.0,4.0,1.0,3.0,4.0,4.0,5.0,3.0,5.0,8.0,4.0,7.0,0.0,0.0,1.0,93.3,0.0,0.0,142908.0,9361.0,8400.0,4564.0
25000.0, 36 months,17.27,894.69,D,5 years,MORTGAGE,66000.0,Verified,2016-03-01,Charged Off,322xx,37.95,0.0,685.0,689.0,0.0,8.0,0.0,19660.0,65.0,11.0,5245.0,944.1,0.0,Individual,0.0,0.0,58088.0,1.0,3.0,2.0,3.0,38428.0,1.0,4.0,2255.0,65.0,30150.0,0.0,2.0,2.0,7.0,7261.0,0.0,0.0,287.0,8.0,5.0,0.0,0.0,2.0,5.0,2.0,2.0,5.0,5.0,6.0,5.0,8.0,0.0,0.0,3.0,100.0,0.0,0.0,75725.0,58088.0,3750.0,45575.0
18000.0, 60 months,19.48,471.7,E,10+ years,RENT,98309.76,Source Verified,2016-02-01,Fully Paid,894xx,18.05,1.0,660.0,664.0,0.0,13.0,0.0,10471.0,97.9,26.0,0.0,0.0,0.0,Individual,0.0,0.0,94087.0,1.0,7.0,1.0,3.0,83616.0,0.0,0.0,3884.0,94.0,10700.0,0.0,0.0,0.0,3.0,7841.0,0.0,0.0,161.0,56.0,5.0,0.0,0.0,4.0,5.0,5.0,5.0,19.0,6.0,7.0,5.0,13.0,0.0,0.0,1.0,90.9,0.0,0.0,98322.0,94087.0,9400.0,87622.0
13200.0, 36 months,11.99,438.37,C,< 1 year,RENT,30000.0,Not Verified,2016-03-01,Fully Paid,980xx,33.58,0.0,750.0,754.0,1.0,15.0,0.0,9612.0,34.8,25.0,0.0,0.0,0.0,Individual,0.0,0.0,30588.0,0.0,8.0,0.0,1.0,20976.0,2.0,2.0,7548.0,47.0,27600.0,0.0,0.0,3.0,3.0,2185.0,0.0,0.0,139.0,9.0,9.0,1.0,0.0,3.0,5.0,4.0,5.0,16.0,7.0,8.0,5.0,15.0,0.0,0.0,2.0,100.0,0.0,0.0,65692.0,30588.0,23000.0,38092.0
25000.0, 36 months,13.49,848.27,C,3 years,MORTGAGE,175000.0,Source Verified,2016-07-01,Fully Paid,284xx,18.33,0.0,675.0,679.0,0.0,10.0,0.0,51350.0,72.2,16.0,0.0,0.0,0.0,Individual,0.0,0.0,274549.0,0.0,3.0,2.0,3.0,51038.0,0.0,4.0,17837.0,78.0,71100.0,0.0,0.0,2.0,8.0,27455.0,0.0,0.0,59.0,13.0,8.0,1.0,0.0,6.0,6.0,6.0,9.0,6.0,6.0,9.0,6.0,10.0,0.0,0.0,2.0,100.0,0.0,0.0,309438.0,102388.0,71100.0,60688.0
14525.0, 36 months,6.49,445.12,A,10+ years,MORTGAGE,65000.0,Verified,2016-02-01,Fully Paid,142xx,23.12,0.0,685.0,689.0,0.0,5.0,0.0,9064.0,100.7,14.0,0.0,0.0,0.0,Individual,0.0,0.0,134719.0,0.0,2.0,0.0,0.0,24232.0,0.0,0.0,9064.0,53.0,9000.0,1.0,0.0,0.0,1.0,33680.0,0.0,0.0,127.0,101.0,20.0,5.0,0.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,85.7,0.0,0.0,175294.0,33296.0,9000.0,56713.0
10400.0, 60 months,13.67,240.22,C,4 years,RENT,45000.0,Verified,2016-03-01,Charged Off,708xx,27.84,0.0,680.0,684.0,0.0,9.0,0.0,14978.0,64.8,21.0,50.0,9.0,0.0,Individual,0.0,0.0,50433.0,0.0,1.0,0.0,2.0,35455.0,0.0,2.0,5501.0,65.0,23100.0,0.0,2.0,0.0,4.0,5604.0,0.0,0.0,106.0,14.0,13.0,2.0,0.0,4.0,8.0,4.0,7.0,4.0,8.0,15.0,8.0,9.0,0.0,0.0,0.0,85.7,0.0,0.0,63472.0,50433.0,16600.0,40372.0
36000.0, 36 months,7.07,1112.73,A,7 years,MORTGAGE,500000.0,Verified,2017-07-01,Fully Paid,752xx,6.88,0.0,785.0,789.0,1.0,10.0,0.0,1097.0,3.2,28.0,0.0,0.0,0.0,Individual,0.0,0.0,963429.0,1.0,3.0,1.0,1.0,81641.0,0.0,0.0,722.0,38.0,34500.0,1.0,1.0,2.0,5.0,107048.0,0.0,0.0,119.0,77.0,4.0,9.0,0.0,2.0,2.0,4.0,5.0,11.0,4.0,7.0,2.0,10.0,0.0,0.0,2.0,100.0,0.0,0.0,1075631.0,82738.0,34500.0,143381.0
4400.0, 36 months,15.59,153.81,C,9 years,MORTGAGE,26880.0,Source Verified,2016-10-01,Fully Paid,301xx,29.2,0.0,680.0,684.0,1.0,15.0,0.0,4779.0,22.3,23.0,0.0,0.0,0.0,Individual,0.0,252.0,130704.0,2.0,1.0,1.0,1.0,29560.0,3.0,5.0,1158.0,62.0,21400.0,1.0,0.0,3.0,7.0,9336.0,0.0,0.0,158.0,4.0,4.0,1.0,0.0,6.0,7.0,7.0,8.0,6.0,13.0,16.0,7.0,15.0,0.0,0.0,4.0,100.0,0.0,0.0,153371.0,34339.0,10500.0,33783.0
32000.0, 36 months,11.39,1053.56,B,10+ years,MORTGAGE,95000.0,Verified,2017-01-01,Fully Paid,832xx,26.41,0.0,715.0,719.0,0.0,12.0,0.0,28537.0,80.6,25.0,0.0,0.0,0.0,Individual,0.0,0.0,229932.0,0.0,3.0,0.0,2.0,32479.0,0.0,1.0,7451.0,68.0,35200.0,0.0,6.0,1.0,4.0,19161.0,0.0,0.0,189.0,19.0,10.0,1.0,0.0,5.0,7.0,6.0,8.0,10.0,8.0,14.0,7.0,12.0,0.0,0.0,1.0,100.0,0.0,0.0,258729.0,61016.0,30300.0,52529.0
20000.0, 36 months,13.59,679.58,C,10+ years,RENT,80000.0,Not Verified,2017-09-01,Fully Paid,423xx,25.26,0.0,690.0,694.0,1.0,19.0,0.0,48215.0,48.2,49.0,0.0,0.0,0.0,Individual,0.0,0.0,77475.0,1.0,2.0,1.0,1.0,29260.0,1.0,2.0,10238.0,56.0,100100.0,0.0,0.0,7.0,3.0,4842.0,0.0,0.0,169.0,4.0,4.0,3.0,0.0,6.0,11.0,8.0,17.0,8.0,17.0,38.0,11.0,19.0,0.0,0.0,2.0,100.0,0.0,0.0,137629.0,77475.0,68800.0,37529.0
40000.0, 36 months,7.97,1252.91,A,< 1 year,RENT,60000.0,Source Verified,2018-01-01,Fully Paid,483xx,2.42,0.0,760.0,764.0,1.0,9.0,0.0,3215.0,7.1,12.0,0.0,0.0,0.0,Individual,0.0,0.0,3215.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1749.0,7.0,45000.0,0.0,0.0,1.0,6.0,357.0,0.0,0.0,49.0,6.0,6.0,0.0,0.0,4.0,4.0,9.0,10.0,0.0,9.0,11.0,4.0,9.0,0.0,0.0,1.0,100.0,0.0,0.0,45000.0,3215.0,45000.0,0.0
12000.0, 36 months,11.39,395.09,B,3 years,MORTGAGE,60000.0,Source Verified,2016-11-01,Fully Paid,146xx,12.86,0.0,675.0,679.0,1.0,8.0,1.0,11568.0,47.8,16.0,0.0,0.0,0.0,Individual,0.0,0.0,25113.0,1.0,1.0,0.0,1.0,13545.0,3.0,6.0,3331.0,61.0,24200.0,1.0,0.0,4.0,7.0,3139.0,0.0,0.0,172.0,4.0,4.0,0.0,2.0,6.0,7.0,6.0,12.0,2.0,7.0,14.0,7.0,8.0,0.0,0.0,3.0,81.3,0.0,1.0,41331.0,25113.0,22500.0,17131.0
28000.0, 36 months,20.75,1051.32,E,7 years,MORTGAGE,70000.0,Source Verified,2016-02-01,Charged Off,989xx,18.77,0.0,665.0,669.0,2.0,26.0,0.0,28458.0,76.9,48.0,1040.76,187.3368,0.0,Individual,0.0,0.0,126290.0,1.0,1.0,0.0,0.0,2930.0,2.0,6.0,3733.0,78.0,37000.0,0.0,0.0,3.0,6.0,5052.0,0.0,0.0,185.0,4.0,4.0,1.0,1.0,10.0,21.0,10.0,13.0,13.0,24.0,34.0,21.0,26.0,0.0,0.0,2.0,91.7,0.0,0.0,141314.0,31388.0,12500.0,3500.0
